Code,Date,Latitude,Longitude,geom,Speed,Course,CourseCorrected,TrackCode,Effort,Fishing,GearMainCode,LOA_m,Operation,IniDate,EndDate,DayTime,DayTime2
vess6,2023-06-06 23:50:00+02:00,41.21413138944642,1.734365210932661,POINT (1.734365210932661 41.21413138944642),0.0014626157367667754,20.99205472450319,20.99205472450319,vess6_2023-06-07,False,False,PS,24.5,,,,23.833333333333332,11.833333333333332
vess6,2023-06-06 23:58:00+02:00,41.214133000000004,1.7343660000000005,POINT (1.7343660000000005 41.214133000000004),0.0,51.0,51.0,vess6_2023-06-07,False,False,PS,24.5,,,,23.966666666666665,11.966666666666665
vess6,2023-06-07 00:00:00+02:00,41.21413283945313,1.7343659520080148,POINT (1.7343659520080148 41.21413283945313),0.0005913226462029524,345.96783696036834,194.03216303963166,vess6_2023-06-07,False,False,PS,24.5,,,,0.0,12.0
vess6,2023-06-07 00:10:00+02:00,41.21412780691442,1.7343643489975078,POINT (1.7343643489975078 41.21412780691442),0.0029606907441679085,345.5853450221201,194.4146549778799,vess6_2023-06-07,False,False,PS,24.5,,,,0.16666666666666666,12.166666666666666
vess6,2023-06-07 00:20:00+02:00,41.21411776564285,1.7343611319586294,POINT (1.7343611319586294 41.21411776564285),0.004299783305909532,345.5556165584743,194.4443834415257,vess6_2023-06-07,False,False,PS,24.5,,,,0.3333333333333333,12.333333333333334
vess6,2023-06-07 00:30:00+02:00,41.21410549869402,1.7343571977123258,POINT (1.7343571977123258 41.21410549869402),0.004608586234961741,345.55121234472097,194.44878765527903,vess6_2023-06-07,False,False,PS,24.5,,,,0.5,12.5
vess6,2023-06-07 00:40:00+02:00,41.214093789123595,1.7343534430785779,POINT (1.7343534430785779 41.214093789123595),0.0038870991207929388,345.56259481717467,194.43740518282533,vess6_2023-06-07,False,False,PS,24.5,,,,0.6666666666666666,12.666666666666666
vess6,2023-06-07 00:50:00+02:00,41.214085419987434,1.7343507648762,POINT (1.7343507648762 41.214085419987434),0.00213532336219871,345.62224214829104,194.37775785170896,vess6_2023-06-07,False,False,PS,24.5,,,,0.8333333333333334,12.833333333333334
vess6,2023-06-07 00:57:59+02:00,41.214082999999995,1.7343500000000003,POINT (1.7343500000000003 41.214082999999995),0.0,170.0,170.0,vess6_2023-06-07,False,False,PS,24.5,,,,0.9663888888888889,12.966388888888888
vess6,2023-06-07 01:00:00+02:00,41.213857066861145,1.7343124849094227,POINT (1.7343124849094227 41.213857066861145),0.810464425687786,352.22609567092155,187.77390432907845,vess6_2023-06-07,False,False,PS,24.5,Sortidaport,2023-06-07 01:00:00,2023-06-07 01:15:00,1.0,13.0
